ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value,Language,DateModified
AFR,Africa,Country,GMB,Gambia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,1462,1270,1663,1462 [1270 ?€? 1663],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,RWA,Rwanda,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1464,1197,1762,1464 [1197 ?€? 1762],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BFA,Burkina Faso,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,1467,1184,1760,1467 [1184 ?€? 1760],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,YEM,Yemen,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,1469,741.8,2163,1469 [741.8 ?€? 2163],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,TLS,Timor-Leste,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,147.5,117.3,181.5,147.5 [117.3 ?€? 181.5],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,THA,Thailand,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,1472,550.7,2518,1472 [550.7 ?€? 2518],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ZWE,Zimbabwe,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,1475,874.8,2310,1475 [874.8 ?€? 2310],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,MYS,Malaysia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1479,0,7073,1479 [0 ?€? 7073],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,BTN,Bhutan,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,148.3,24.01,306.5,148.3 [24.01 ?€? 306.5],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UZB,Uzbekistan,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,148.3,6.1,387.1,148.3 [6.1 ?€? 387.1],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PNG,Papua New Guinea,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,1485,1141,1840,1485 [1141 ?€? 1840],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CMR,Cameroon,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,149,123.2,171.9,149 [123.2 ?€? 171.9],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,DJI,Djibouti,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,149.2,111.4,177.1,149.2 [111.4 ?€? 177.1],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,149.8,117.9,182.1,149.8 [117.9 ?€? 182.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,COG,Congo,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,1495,1126,1855,1495 [1126 ?€? 1855],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,15272,69.02,51431,15??272 [69.02 ?€? 51??431],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,15278,10263,20723,15??278 [10??263 ?€? 20??723],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,15356,7811,26940,15??356 [7811 ?€? 26??940],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ETH,Ethiopia,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,15700,12313,18343,15??700 [12??313 ?€? 18??343],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,15774,7220,26743,15??774 [7220 ?€? 26??743],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,15962,10465,21821,15??962 [10??465 ?€? 21??821],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,15.07,0.2,51.4,15.07 [0.2 ?€? 51.4],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,TJK,Tajikistan,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,15.33,5.22,28.05,15.33 [5.22 ?€? 28.05],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,15.34,0.61,36.07,15.34 [0.61 ?€? 36.07],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,GEO,Georgia,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,15.54,4.74,32.32,15.54 [4.74 ?€? 32.32],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,MDA,Republic of Moldova,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,15.64,0,48.95,15.64 [0 ?€? 48.95],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MUS,Mauritius,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,15.64,0,61.34,15.64 [0 ?€? 61.34],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,TUN,Tunisia,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,15.73,0,100.6,15.73 [0 ?€? 100.6],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ERI,Eritrea,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,15.92,12.97,18.51,15.92 [12.97 ?€? 18.51],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MUS,Mauritius,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,15.93,0,63.27,15.93 [0 ?€? 63.27],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,COM,Comoros,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,15.98,11.19,24.02,15.98 [11.19 ?€? 24.02],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UKR,Ukraine,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,150.3,7.88,425.8,150.3 [7.88 ?€? 425.8],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MOZ,Mozambique,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,1501,1009,2287,1501 [1009 ?€? 2287],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UKR,Ukraine,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,1505,66.33,5279,1505 [66.33 ?€? 5279],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,1509,0,7749,1509 [0 ?€? 7749],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,TJK,Tajikistan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,151.3,35.26,381.6,151.3 [35.26 ?€? 381.6],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,TLS,Timor-Leste,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,151.4,117.8,188.4,151.4 [117.8 ?€? 188.4],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BDI,Burundi,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1515,1251,1823,1515 [1251 ?€? 1823],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,BGD,Bangladesh,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,1519,1276,1741,1519 [1276 ?€? 1741],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,PAK,Pakistan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,152925,113379,196583,152??925 [113??379 ?€? 196??583],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GMB,Gambia,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,152.2,98.86,221.6,152.2 [98.86 ?€? 221.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,GUY,Guyana,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,152.4,77.4,250.6,152.4 [77.4 ?€? 250.6],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PNG,Papua New Guinea,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,1521,892.8,2383,1521 [892.8 ?€? 2383],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,NPL,Nepal,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,1522,1144,1862,1522 [1144 ?€? 1862],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,KAZ,Kazakhstan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1529,51.54,4609,1529 [51.54 ?€? 4609],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,BLR,Belarus,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,153.4,0,835.6,153.4 [0 ?€? 835.6],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,WSM,Samoa,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,153.9,115.8,191.2,153.9 [115.8 ?€? 191.2],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CAF,Central African Republic,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,1534,1220,1766,1534 [1220 ?€? 1766],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,MDA,Republic of Moldova,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,154.2,0,588.9,154.2 [0 ?€? 588.9],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LBR,Liberia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,154.6,108,232,154.6 [108 ?€? 232],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,AGO,Angola,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,154.7,107.7,196.7,154.7 [107.7 ?€? 196.7],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VNM,Viet Nam,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,1543,870.1,2223,1543 [870.1 ?€? 2223],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BDI,Burundi,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,1552,997,2289,1552 [997 ?€? 2289],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,TZA,United Republic of Tanzania,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,1556,1066,2374,1556 [1066 ?€? 2374],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HTI,Haiti,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,1558,1195,1849,1558 [1195 ?€? 1849],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,KIR,Kiribati,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,156,127.5,189.5,156 [127.5 ?€? 189.5],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,TGO,Togo,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,156.1,110.4,232.8,156.1 [110.4 ?€? 232.8],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CPV,Cabo Verde,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,156.1,91.46,232.7,156.1 [91.46 ?€? 232.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,ARG,Argentina,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,156.4,0,1235,156.4 [0 ?€? 1235],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NAM,Namibia,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,156.5,111.7,206.1,156.5 [111.7 ?€? 206.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,UGA,Uganda,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,1567,1083,2371,1567 [1083 ?€? 2371],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,SRB,Serbia,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,157.1,72.24,253.6,157.1 [72.24 ?€? 253.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,157.2,0,609.3,157.2 [0 ?€? 609.3],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,KEN,Kenya,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,157.5,134.1,177.5,157.5 [134.1 ?€? 177.5],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PNG,Papua New Guinea,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,157.7,120,192.7,157.7 [120 ?€? 192.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,157.9,0,681.2,157.9 [0 ?€? 681.2],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,MYS,Malaysia,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,157.9,0,683.9,157.9 [0 ?€? 683.9],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ZAF,South Africa,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,1570,791.3,2533,1570 [791.3 ?€? 2533],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,SRB,Serbia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,1573,580,3359,1573 [580 ?€? 3359],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,NPL,Nepal,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,1574,1257,1863,1574 [1257 ?€? 1863],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,1579,8.81,5416,1579 [8.81 ?€? 5416],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CUB,Cuba,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,158,12.37,422.6,158 [12.37 ?€? 422.6],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,TLS,Timor-Leste,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,158,124.3,186.2,158 [124.3 ?€? 186.2],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,CHN,China,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,158870,57543,374618,158??870 [57??543 ?€? 374??618],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PER,Peru,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,158.9,54.15,387,158.9 [54.15 ?€? 387],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SEN,Senegal,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,1582,1226,1875,1582 [1226 ?€? 1875],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LBR,Liberia,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,1582,1377,1803,1582 [1377 ?€? 1803],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,159.2,0,722.9,159.2 [0 ?€? 722.9],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VUT,Vanuatu,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,159.4,123.2,195.6,159.4 [123.2 ?€? 195.6],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BWA,Botswana,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,159.7,97.95,234.2,159.7 [97.95 ?€? 234.2],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NER,Niger,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,1591,1040,2322,1591 [1040 ?€? 2322],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SEN,Senegal,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,1592,1218,1911,1592 [1218 ?€? 1911],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CIV,C??te d?€?Ivoire,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,1595,917.3,2639,1595 [917.3 ?€? 2639],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,TGO,Togo,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1596,1294,1935,1596 [1294 ?€? 1935],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LSO,Lesotho,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,1598,1182,2007,1598 [1182 ?€? 2007],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SOM,Somalia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,16061,13599,18355,16??061 [13??599 ?€? 18??355],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,16101,5996,34155,16??101 [5996 ?€? 34??155],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,16154,10519,21601,16??154 [10??519 ?€? 21??601],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CIV,C??te d?€?Ivoire,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,16210,12774,19846,16??210 [12??774 ?€? 19??846],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,COD,Democratic Republic of the Congo,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,16287,12928,18844,16??287 [12??928 ?€? 18??844],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VNM,Viet Nam,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,16294,8896,24638,16??294 [8896 ?€? 24??638],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,BGD,Bangladesh,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,16381,13277,20216,16??381 [13??277 ?€? 20??216],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NER,Niger,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,16439,14001,18633,16??439 [14??001 ?€? 18??633],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,16505,10073,25494,16??505 [10??073 ?€? 25??494],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IND,India,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16745,8964,24356,16??745 [8964 ?€? 24??356],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,CHN,China,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,16791,7734,26644,16??791 [7734 ?€? 26??644],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,BRA,Brazil,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,16962,1868,44662,16??962 [1868 ?€? 44??662],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CMR,Cameroon,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,16969,14239,19797,16??969 [14??239 ?€? 19??797],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,WSM,Samoa,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,16.08,8.64,27.71,16.08 [8.64 ?€? 27.71],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,16.25,9.51,25.65,16.25 [9.51 ?€? 25.65],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MRT,Mauritania,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16.42,12.05,20.44,16.42 [12.05 ?€? 20.44],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,TLS,Timor-Leste,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16.43,13.72,18.79,16.43 [13.72 ?€? 18.79],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VUT,Vanuatu,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,16.47,10.48,26.24,16.47 [10.48 ?€? 26.24],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BEN,Benin,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16.67,13.92,19.06,16.67 [13.92 ?€? 19.06],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GAB,Gabon,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,16.75,2.69,48.35,16.75 [2.69 ?€? 48.35],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,16.77,9.89,28.25,16.77 [9.89 ?€? 28.25],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SLE,Sierra Leone,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16.97,14.73,18.78,16.97 [14.73 ?€? 18.78],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GMB,Gambia,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,16.98,14.21,19.29,16.98 [14.21 ?€? 19.29],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SEN,Senegal,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,1601,979.5,2483,1601 [979.5 ?€? 2483],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SOM,Somalia,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,1605,999.6,2451,1605 [999.6 ?€? 2451],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,BIH,Bosnia and Herzegovina,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,161.1,76.25,232.2,161.1 [76.25 ?€? 232.2],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PRY,Paraguay,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,161.3,106.6,218.1,161.3 [106.6 ?€? 218.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GNB,Guinea-Bissau,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,161.6,105.6,235.6,161.6 [105.6 ?€? 235.6],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,1610,10.96,4564,1610 [10.96 ?€? 4564],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,KAZ,Kazakhstan,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,1618,59.28,4841,1618 [59.28 ?€? 4841],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BWA,Botswana,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,162,78.51,282.4,162 [78.51 ?€? 282.4],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,MAR,Morocco,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,1620,0,6728,1620 [0 ?€? 6728],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SDN,Sudan,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,1620,575.1,2429,1620 [575.1 ?€? 2429],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,KHM,Cambodia,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,1624,1213,2091,1624 [1213 ?€? 2091],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,MEX,Mexico,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,1629,699.6,3291,1629 [699.6 ?€? 3291],EN,2022-08-25T16:00:00.000Z
